day_index,step,P_load_kW,P_pv_kW,day_type
76,80,98.26844444444444,0.0,working
76,81,100.00755555555556,0.0,working
76,82,89.87555555555556,0.0,working
76,83,87.70044444444444,0.0,working
76,84,89.83688888888888,0.0,working
76,85,85.78044444444444,0.0,working
76,86,86.94044444444445,0.0,working
76,87,90.12622222222222,0.0,working
76,88,41.196444444444445,0.0,working
76,89,33.33688888888889,0.0,working
76,90,34.57066666666667,0.0,working
76,91,32.361777777777775,0.0,working
76,92,31.032,0.0,working
76,93,33.11822222222222,0.0,working
76,94,30.822222222222223,0.0,working
76,95,31.88088888888889,0.0,working
77,0,31.982666666666667,0.0,working
77,1,31.970222222222223,0.0,working
77,2,30.943555555555555,0.0,working
77,3,31.71466666666667,0.0,working
77,4,31.472,0.0,working
77,5,31.230666666666664,0.0,working
77,6,31.868444444444442,0.0,working
77,7,32.40977777777778,0.0,working
77,8,31.91822222222222,0.0,working
77,9,31.98088888888889,0.0,working
77,10,31.376444444444445,0.0,working
77,11,31.26888888888889,0.0,working
77,12,31.515111111111114,0.0,working
77,13,31.814222222222224,0.0,working
77,14,31.996444444444442,0.0,working
77,15,31.65866666666667,0.0,working
77,16,32.37111111111111,0.0,working
77,17,31.746666666666666,0.0,working
77,18,32.028045977011494,0.0,working
77,19,31.955555555555556,0.0,working
77,20,31.698666666666668,0.0,working
77,21,30.755111111111113,0.0,working
77,22,32.08488888888889,0.0,working
77,23,31.97422222222222,0.0,working
77,24,46.214666666666666,0.0,working
77,25,172.721,0.8733333333333334,working
77,26,107.825,3.533333333333333,working
77,27,83.28255555555556,6.8500000000000005,working
77,28,101.04466666666667,7.56,working
77,29,333.7103333333333,14.065,working
77,30,535.5992222222222,18.673333333333332,working
77,31,552.0496666666667,24.939999999999998,working
77,32,540.4373333333333,30.733333333333334,working
77,33,569.0317777777777,44.596666666666664,working
77,34,579.7852222222222,48.919999999999995,working
77,35,552.3497777777778,58.94,working
77,36,592.5952222222222,91.07000000000001,working
77,37,580.920111111111,104.33,working
77,38,573.4254444444445,114.735,working
77,39,591.9477777777778,108.59666666666668,working
77,40,598.4304444444444,158.6966666666667,working
77,41,598.9446666666666,108.71999999999998,working
77,42,590.7943333333333,85.79,working
77,43,571.4557777777777,115.13333333333333,working
77,44,551.0853333333333,111.43333333333334,working
77,45,522.4806666666667,166.28333333333333,working
77,46,440.32688888888885,206.16333333333333,working
77,47,407.7111111111111,195.54333333333332,working
77,48,243.6112222222222,171.66333333333333,working
77,49,199.51155555555556,116.68666666666667,working
77,50,317.5168888888889,95.92333333333333,working
77,51,354.3086666666667,118.84999999999998,working
77,52,482.01655555555556,96.04,working
77,53,495.22344444444445,92.59666666666665,working
77,54,485.1984444444445,90.87666666666667,working
77,55,469.9247777777778,77.61,working
77,56,470.40555555555557,76.14999999999999,working
77,57,464.51233333333334,61.87333333333333,working
77,58,462.3437777777778,69.45,working
77,59,475.5394444444445,50.620000000000005,working
77,60,474.80333333333334,35.71,working
77,61,471.5154444444444,33.486666666666665,working
77,62,471.5522222222222,30.883333333333336,working
77,63,472.0371111111111,30.91333333333333,working
77,64,492.249,20.683333333333334,working
77,65,476.0846666666667,11.596666666666666,working
77,66,468.8031111111111,5.9433333333333325,working
77,67,475.343,1.8033333333333335,working
77,68,475.28277777777777,0.16,working
77,69,463.7017777777778,0.0,working
77,70,463.3062222222222,0.0,working
77,71,460.1226666666667,0.0,working
77,72,450.43333333333334,0.0,working
77,73,407.82711111111115,0.0,working
77,74,158.03955555555555,0.0,working
77,75,81.71866666666666,0.0,working
77,76,86.9191111111111,0.0,working
77,77,88.10222222222222,0.0,working
77,78,90.7911111111111,0.0,working
77,79,85.00933333333333,0.0,working
77,80,82.75111111111111,0.0,working
77,81,85.25022222222222,0.0,working
77,82,86.89822222222223,0.0,working
77,83,88.01155555555556,0.0,working
77,84,78.36266666666667,0.0,working
77,85,76.78355555555557,0.0,working
77,86,71.95333333333333,0.0,working
77,87,72.84,0.0,working
77,88,42.59511111111111,0.0,working
77,89,34.42666666666667,0.0,working
77,90,34.175555555555555,0.0,working
77,91,33.27022222222222,0.0,working
77,92,32.08088888888889,0.0,working
77,93,32.328,0.0,working
77,94,31.276000000000003,0.0,working
77,95,32.55155555555555,0.0,working
78,0,32.32933333333333,0.0,working
78,1,31.889333333333333,0.0,working
78,2,31.562666666666665,0.0,working
78,3,32.06044444444444,0.0,working
78,4,32.803111111111114,0.0,working
78,5,32.34533333333333,0.0,working
78,6,30.829777777777775,0.0,working
78,7,32.26755555555555,0.0,working
78,8,33.50622222222222,0.0,working
78,9,33.13777777777778,0.0,working
78,10,33.03644444444445,0.0,working
78,11,33.63022222222222,0.0,working
78,12,31.37422222222222,0.0,working
78,13,32.69511111111111,0.0,working
78,14,31.040444444444443,0.0,working
78,15,31.349777777777778,0.0,working
78,16,32.08844444444445,0.0,working
78,17,32.028444444444446,0.0,working
78,18,30.269885057471264,0.0,working
78,19,31.871111111111112,0.0,working
78,20,32.17022222222222,0.0,working
78,21,33.45511111111111,0.0,working
78,22,33.50577777777778,0.0,working
78,23,33.644888888888886,0.0,working
78,24,38.413333333333334,0.0,working
78,25,168.06377777777777,0.24499999999999997,working
78,26,114.00144444444443,1.5966666666666667,working
78,27,110.31,3.9233333333333333,working
78,28,148.67666666666668,6.07,working
78,29,348.63177777777776,7.683333333333334,working
78,30,535.0917777777778,14.286666666666667,working
78,31,539.8581111111112,47.56666666666666,working
78,32,532.9854444444445,52.620000000000005,working
78,33,553.7801111111111,51.74,working
78,34,551.9537777777778,51.54333333333333,working
78,35,568.6065555555555,45.78,working
78,36,583.7356666666667,41.09,working
78,37,589.6897777777777,48.85333333333333,working
78,38,563.433,53.276666666666664,working
78,39,577.8422222222223,34.51333333333333,working
78,40,578.1954444444444,25.679999999999996,working
78,41,576.2395555555555,35.43,working
78,42,582.5216666666666,60.093333333333334,working
78,43,578.8104444444444,36.53666666666667,working
78,44,552.2805555555556,40.45666666666667,working
78,45,518.2163333333333,41.52,working
78,46,410.7363333333333,47.49666666666667,working
78,47,373.6313333333333,39.32,working
78,48,197.0473333333333,36.699999999999996,working
78,49,187.10077777777778,63.82333333333333,working
78,50,312.29622222222224,160.48666666666668,working
78,51,348.51088888888887,175.21333333333334,working
78,52,477.35277777777776,96.06,working
78,53,477.66155555555554,77.33666666666666,working
78,54,472.77711111111114,69.37333333333333,working
78,55,463.2992222222222,48.07,working
78,56,471.64733333333334,32.77,working
78,57,462.3647777777778,23.073333333333334,working
78,58,436.07744444444444,18.513333333333332,working
78,59,471.736,18.47666666666667,working
78,60,482.99199999999996,21.736666666666665,working
78,61,474.40655555555554,12.24,working
78,62,462.23622222222224,6.043333333333334,working
78,63,462.28622222222225,9.19,working
78,64,467.9258888888889,6.763333333333333,working
78,65,467.69044444444444,4.916666666666667,working
78,66,455.8843333333333,2.23,working
78,67,470.26377777777776,0.9666666666666667,working
78,68,449.1998888888889,0.11666666666666668,working
78,69,446.3786666666667,0.0,working
78,70,450.1008888888889,0.0,working
78,71,452.9533333333334,0.0,working
78,72,447.71155555555555,0.0,working
78,73,403.60755555555556,0.0,working
78,74,171.6937777777778,0.0,working
78,75,102.27288888888889,0.0,working
78,76,111.31822222222222,0.0,working
78,77,109.78444444444445,0.0,working
78,78,88.2448888888889,0.0,working
78,79,113.68488888888888,0.0,working
78,80,117.37244444444445,0.0,working
78,81,109.74666666666667,0.0,working
78,82,93.33066666666667,0.0,working
78,83,92.05688888888889,0.0,working
78,84,97.35955555555556,0.0,working
78,85,84.92844444444444,0.0,working
78,86,90.13466666666666,0.0,working
78,87,85.74888888888889,0.0,working
78,88,43.401777777777774,0.0,working
78,89,31.819555555555556,0.0,working
78,90,31.170222222222225,0.0,working
78,91,31.86933333333333,0.0,working
78,92,30.827555555555556,0.0,working
78,93,31.30622222222222,0.0,working
78,94,30.72888888888889,0.0,working
78,95,31.733333333333334,0.0,working
79,0,31.64622222222222,0.0,weekend
79,1,32.21688888888889,0.0,weekend
79,2,30.21955555555556,0.0,weekend
79,3,32.970666666666666,0.0,weekend
79,4,30.994666666666667,0.0,weekend
79,5,31.83688888888889,0.0,weekend
79,6,31.192444444444448,0.0,weekend
79,7,32.90533333333333,0.0,weekend
79,8,30.839555555555556,0.0,weekend
79,9,30.88222222222222,0.0,weekend
79,10,30.776444444444447,0.0,weekend
79,11,30.756,0.0,weekend
79,12,30.72088888888889,0.0,weekend
79,13,31.52311111111111,0.0,weekend
79,14,29.783555555555555,0.0,weekend
79,15,30.52177777777778,0.0,weekend
79,16,30.98044444444444,0.0,weekend
79,17,31.732444444444447,0.0,weekend
79,18,30.09078651685393,0.0,weekend
79,19,31.68311111111111,0.0,weekend
79,20,30.156444444444443,0.0,weekend
79,21,30.665333333333333,0.0,weekend
79,22,30.78533333333333,0.0,weekend
79,23,31.044444444444444,0.0,weekend
79,24,34.226222222222226,0.0,weekend
79,25,151.83988888888888,1.2433333333333334,weekend
79,26,162.8608888888889,5.403333333333333,weekend
79,27,142.34822222222223,5.916666666666667,weekend
79,28,142.26,7.3066666666666675,weekend
79,29,351.0508888888889,8.746666666666668,weekend
79,30,535.885,9.253333333333334,weekend
79,31,542.0112222222223,12.15,weekend
79,32,531.9712222222222,26.02,weekend
79,33,561.9686666666666,39.48666666666667,weekend
79,34,571.1685555555555,46.76333333333333,weekend
79,35,573.7204444444444,44.43,weekend
79,36,572.3423333333333,42.04666666666667,weekend
79,37,581.1374444444444,51.26333333333333,weekend
79,38,560.8755555555556,113.30666666666666,weekend
79,39,579.0558888888888,107.83333333333333,weekend
79,40,585.6805555555555,116.44666666666666,weekend
79,41,573.4596666666667,142.47,weekend
79,42,599.5953333333333,190.42666666666665,weekend
79,43,561.8195555555556,138.1,weekend
79,44,550.7902222222223,139.34333333333333,weekend
79,45,517.8208888888888,116.45333333333333,weekend
79,46,428.72977777777777,138.92666666666668,weekend
79,47,395.0924444444444,129.57,weekend
79,48,255.595,102.35666666666667,weekend
79,49,237.49644444444445,94.54,weekend
79,50,310.87322222222224,83.02,weekend
79,51,342.4037777777778,94.84333333333332,weekend
79,52,443.85922222222223,107.39666666666666,weekend
79,53,456.31433333333337,91.04333333333334,weekend
79,54,467.20044444444443,83.80333333333333,weekend
79,55,479.7507777777778,79.81,weekend
79,56,466.47722222222217,76.39999999999999,weekend
79,57,469.95866666666666,48.53666666666667,weekend
79,58,454.98711111111106,20.4,weekend
79,59,464.19388888888886,14.446666666666667,weekend
79,60,473.10977777777777,9.016666666666666,weekend
79,61,466.9676666666666,11.04,weekend
79,62,469.7627777777778,11.843333333333334,weekend
79,63,472.56966666666665,5.52,weekend
79,64,457.7345555555556,3.5233333333333334,weekend
79,65,474.2676666666666,2.9233333333333333,weekend
79,66,465.0908888888889,2.513333333333333,weekend
79,67,453.5888888888889,0.8533333333333334,weekend
79,68,439.5571111111111,0.043333333333333335,weekend
79,69,401.81611111111107,0.0,weekend
79,70,160.1822222222222,0.0,weekend
79,71,110.65155555555555,0.0,weekend
79,72,98.54133333333333,0.0,weekend
79,73,100.99866666666665,0.0,weekend
79,74,101.04,0.0,weekend
79,75,91.68977777777778,0.0,weekend
79,76,94.34888888888888,0.0,weekend
79,77,88.48444444444445,0.0,weekend
79,78,92.19244444444445,0.0,weekend
79,79,88.67644444444444,0.0,weekend
79,80,83.51066666666667,0.0,weekend
79,81,81.61333333333333,0.0,weekend
79,82,82.78177777777778,0.0,weekend
79,83,81.60177777777777,0.0,weekend
79,84,94.11466666666666,0.0,weekend
79,85,88.74977777777778,0.0,weekend
79,86,82.65555555555555,0.0,weekend
79,87,66.6168888888889,0.0,weekend
79,88,43.032444444444444,0.0,weekend
79,89,34.58488888888889,0.0,weekend
79,90,31.772444444444446,0.0,weekend
79,91,32.81022222222222,0.0,weekend
79,92,31.64755555555556,0.0,weekend
79,93,32.55155555555555,0.0,weekend
79,94,31.887555555555558,0.0,weekend
79,95,32.373333333333335,0.0,weekend
80,0,32.00888888888889,0.0,weekend
80,1,32.06755555555556,0.0,weekend
80,2,31.09155555555555,0.0,weekend
80,3,32.21333333333333,0.0,weekend
80,4,31.31822222222222,0.0,weekend
80,5,31.940888888888885,0.0,weekend
80,6,31.26222222222222,0.0,weekend
80,7,32.129333333333335,0.0,weekend
80,8,32.232,0.0,weekend
80,9,32.117777777777775,0.0,weekend
80,10,32.00088888888889,0.0,weekend
80,11,31.845777777777776,0.0,weekend
80,12,31.81511111111111,0.0,weekend
80,13,31.624444444444443,0.0,weekend
80,14,30.564444444444447,0.0,weekend
80,15,32.022222222222226,0.0,weekend
80,16,32.589777777777776,0.0,weekend
80,17,31.14622222222222,0.0,weekend
80,18,31.095280898876403,0.0,weekend
80,19,31.74,0.0,weekend
80,20,31.455555555555556,0.0,weekend
80,21,31.84888888888889,0.0,weekend
80,22,30.99733333333333,0.0,weekend
80,23,30.610666666666667,0.0,weekend
80,24,29.75466666666667,0.0,weekend
80,25,29.180555555555557,0.29499999999999993,weekend
80,26,29.087888888888887,4.223333333333334,weekend
80,27,32.52333333333333,9.59,weekend
80,28,30.552666666666664,9.063333333333333,weekend
80,29,31.790444444444443,16.89,weekend
80,30,32.501666666666665,20.603333333333335,weekend
80,31,30.09588888888889,24.143333333333334,weekend
80,32,30.76188888888889,27.916666666666668,weekend
80,33,33.56166666666667,31.040000000000003,weekend
80,34,31.611333333333334,29.463333333333335,weekend
80,35,32.675,30.506666666666664,weekend
80,36,31.428,29.086666666666662,weekend
80,37,31.514222222222223,29.74,weekend
80,38,29.337666666666664,27.03333333333333,weekend
80,39,30.611777777777778,26.896666666666665,weekend
80,40,30.537333333333336,27.91333333333333,weekend
80,41,30.491,27.883333333333336,weekend
80,42,30.425333333333334,28.843333333333334,weekend
80,43,32.111777777777775,29.78,weekend
80,44,31.881444444444444,29.266666666666666,weekend
80,45,32.949555555555555,30.27,weekend
80,46,30.492444444444445,27.873333333333335,weekend
80,47,31.28022222222222,29.5025,weekend
80,48,30.969545454545457,29.353333333333335,weekend
80,49,30.564999999999998,28.066666666666666,weekend
80,50,30.863777777777777,28.7,weekend
80,51,32.05522222222222,29.766666666666666,weekend
80,52,30.293777777777777,28.55333333333333,weekend
80,53,30.32311111111111,29.516666666666666,weekend
80,54,29.756555555555558,27.606666666666666,weekend
80,55,30.459333333333333,28.650000000000002,weekend
80,56,30.075555555555557,28.396666666666665,weekend
80,57,30.06388888888889,28.313333333333333,weekend
80,58,29.718555555555557,28.883333333333336,weekend
80,59,30.008,27.88,weekend
80,60,30.547777777777778,29.626666666666665,weekend
80,61,31.093444444444444,28.849999999999998,weekend
80,62,30.39711111111111,28.436666666666667,weekend
80,63,29.970000000000002,28.41,weekend
80,64,31.360777777777777,26.929999999999996,weekend
80,65,30.457777777777775,19.55666666666667,weekend
80,66,30.617888888888892,11.343333333333334,weekend
80,67,32.95988888888889,5.0200000000000005,weekend
80,68,31.089333333333332,1.2866666666666668,weekend
80,69,34.221222222222224,0.04,weekend
80,70,32.964444444444446,0.0,weekend
80,71,33.64888888888889,0.0,weekend
80,72,32.79733333333333,0.0,weekend
80,73,32.04311111111111,0.0,weekend
80,74,32.368,0.0,weekend
80,75,33.285333333333334,0.0,weekend
80,76,33.031111111111116,0.0,weekend
80,77,33.400888888888886,0.0,weekend
80,78,32.52711111111111,0.0,weekend
80,79,32.998222222222225,0.0,weekend
80,80,32.61333333333333,0.0,weekend
80,81,32.854222222222226,0.0,weekend
80,82,32.550666666666665,0.0,weekend
80,83,33.42,0.0,weekend
80,84,32.53511111111111,0.0,weekend
80,85,33.23733333333333,0.0,weekend
80,86,32.04711111111111,0.0,weekend
80,87,35.04311111111111,0.0,weekend
80,88,33.692,0.0,weekend
80,89,32.81955555555556,0.0,weekend
80,90,32.94755555555555,0.0,weekend
80,91,32.833777777777776,0.0,weekend
80,92,32.32844444444444,0.0,weekend
80,93,32.727555555555554,0.0,weekend
80,94,31.34266666666667,0.0,weekend
80,95,32.07377777777778,0.0,weekend
81,0,32.443111111111115,0.0,working
81,1,33.08844444444445,0.0,working
81,2,31.65244444444444,0.0,working
81,3,33.35911111111111,0.0,working
81,4,31.729333333333333,0.0,working
81,5,32.44533333333333,0.0,working
81,6,31.787111111111113,0.0,working
81,7,31.98088888888889,0.0,working
81,8,31.575555555555557,0.0,working
81,9,33.989333333333335,0.0,working
81,10,31.45866666666667,0.0,working
81,11,31.796444444444443,0.0,working
81,12,31.97688888888889,0.0,working
81,13,32.876444444444445,0.0,working
81,14,30.99777777777778,0.0,working
81,15,31.928,0.0,working
81,16,32.684444444444445,0.0,working
81,17,31.172888888888888,0.0,working
81,18,31.438222222222223,0.0,working
81,19,32.54844444444445,0.0,working
81,20,31.798222222222225,0.0,working
81,21,31.645777777777777,0.0,working
81,22,30.40711111111111,0.0,working
81,23,32.035999999999994,0.0,working
81,24,36.87866666666667,0.0,working
81,25,164.16799999999998,0.8766666666666666,working
81,26,145.54366666666667,4.803333333333334,working
81,27,128.79844444444444,12.046666666666667,working
81,28,139.8771111111111,19.733333333333334,working
81,29,337.8904444444444,28.98,working
81,30,549.1830952380952,37.77666666666667,working
81,31,546.3263333333333,48.22,working
81,32,543.4375555555555,60.05666666666667,working
81,33,576.3136904761905,70.27666666666666,working
81,34,592.452,84.24666666666667,working
81,35,580.4875555555556,84.66666666666667,working
81,36,584.818,122.45333333333333,working
81,37,594.0817441860465,135.54333333333332,working
81,38,577.265,145.53333333333333,working
81,39,609.1792222222222,156.23333333333335,working
81,40,602.8393333333333,162.60666666666665,working
81,41,604.4775903614458,170.17666666666665,working
81,42,610.653,173.02666666666667,working
81,43,580.9556666666667,180.32333333333335,working
81,44,554.547951807229,183.7975,working
81,45,510.57888888888886,150.57333333333335,working
81,46,423.5142222222222,157.9375,working
81,47,390.6243181818182,182.31000000000003,working
81,48,231.86709302325582,173.39333333333332,working
81,49,222.62377777777778,177.40333333333334,working
81,50,322.25744444444445,181.56333333333336,working
81,51,359.13862068965517,135.39000000000001,working
81,52,465.47364705882353,164.92999999999998,working
81,53,468.6008888888889,158.65,working
81,54,473.76944444444445,151.91666666666666,working
81,55,474.04420454545453,145.82000000000002,working
81,56,483.02770114942535,84.33666666666666,working
81,57,475.6753333333333,92.98666666666668,working
81,58,458.1791111111111,76.47666666666667,working
81,59,473.94023809523816,106.59333333333332,working
81,60,475.8895505617977,77.3875,working
81,61,481.15722222222223,68.92333333333333,working
81,62,476.74077777777774,48.03666666666667,working
81,63,470.63500000000005,41.64333333333334,working
81,64,481.96455555555553,28.784999999999997,working
81,65,471.7726666666667,18.44666666666667,working
81,66,479.93808988764044,10.16,working
81,67,446.7163414634146,4.64,working
81,68,458.27400000000006,1.21,working
81,69,455.36044444444445,0.04666666666666667,working
81,70,467.99727272727273,0.0,working
81,71,440.2470588235294,0.0,working
81,72,428.58088888888886,0.0,working
81,73,391.10844444444444,0.0,working
81,74,173.2701176470588,0.0,working
81,75,104.04044444444443,0.0,working
81,76,97.91056179775282,0.0,working
81,77,93.58696629213483,0.0,working
81,78,88.43623529411765,0.0,working
81,79,89.05422222222222,0.0,working
81,80,84.64577777777778,0.0,working
81,81,94.71333333333334,0.0,working
81,82,86.67219512195122,0.0,working
81,83,82.96666666666667,0.0,working
81,84,75.2671111111111,0.0,working
81,85,78.59227272727273,0.0,working
81,86,74.40091954022989,0.0,working
81,87,65.81422222222221,0.0,working
81,88,28.464000000000002,0.0,working
81,89,26.14428571428571,0.0,working
81,90,24.886222222222223,0.0,working
81,91,26.03022222222222,0.0,working
81,92,24.508,0.0,working
81,93,26.112558139534883,0.0,working
81,94,24.358666666666668,0.0,working
81,95,24.66933333333333,0.0,working
82,0,26.227126436781607,0.0,working
82,1,25.36577777777778,0.0,working
82,2,25.111555555555555,0.0,working
82,3,26.119555555555557,0.0,working
82,4,25.390476190476193,0.0,working
82,5,24.365333333333336,0.0,working
82,6,25.872888888888887,0.0,working
82,7,25.040898876404494,0.0,working
82,8,24.76,0.0,working
82,9,25.366666666666667,0.0,working
82,10,25.527555555555555,0.0,working
82,11,24.86933333333333,0.0,working
82,12,24.68488888888889,0.0,working
82,13,24.592000000000002,0.0,working
82,14,24.82577777777778,0.0,working
82,15,25.200888888888887,0.0,working
82,16,24.575555555555557,0.0,working
82,17,24.80088888888889,0.0,working
82,18,24.416888888888888,0.0,working
82,19,24.676000000000002,0.0,working
82,20,26.416444444444444,0.0,working
82,21,25.355999999999998,0.0,working
82,22,24.38533333333333,0.0,working
82,23,27.686666666666667,0.0,working
82,24,26.68311111111111,0.0,working
82,25,150.29022222222224,0.6566666666666667,working
82,26,86.768,5.146666666666667,working
82,27,72.6005617977528,11.366666666666667,working
82,28,103.87488888888889,20.416666666666668,working
82,29,350.35322222222226,35.550000000000004,working
82,30,532.6943333333334,46.49,working
82,31,573.0649999999999,54.06,working
82,32,588.9508888888889,63.653333333333336,working
82,33,586.2096666666667,75.08,working
82,34,580.3325555555556,87.49666666666667,working
82,35,596.0357777777778,102.11,working
82,36,614.6172222222223,94.83333333333333,working
82,37,624.0835555555556,91.17,working
82,38,609.4222222222222,122.72666666666667,working
82,39,604.5412222222222,146.27,working
82,40,603.8087777777778,143.54,working
82,41,603.0035555555555,191.99333333333334,working
82,42,607.8533333333334,171.4,working
82,43,554.2444444444444,128.29,working
82,44,530.8565555555556,151.89666666666668,working
82,45,522.6168888888889,131.42333333333332,working
82,46,428.933,147.86333333333334,working
82,47,386.9421111111111,159.79,working
82,48,245.93155555555555,185.75666666666666,working
82,49,238.11744444444443,179.96,working
82,50,320.2972222222222,177.75,working
82,51,351.63752808988767,157.91,working
82,52,473.29844444444444,139.47333333333333,working
82,53,482.46833333333336,161.28666666666666,working
82,54,479.1455555555555,111.41333333333334,working
82,55,480.17944444444447,124.73666666666666,working
82,56,483.2774444444445,125.39999999999999,working
82,57,476.8912222222222,116.47000000000001,working
82,58,472.98155555555553,103.89666666666666,working
82,59,485.6813333333333,86.21666666666665,working
82,60,482.1043820224719,75.66666666666667,working
82,61,474.80188888888887,58.69,working
82,62,480.0286666666667,47.52333333333333,working
82,63,479.43677777777776,36.17666666666667,working
82,64,482.69111111111107,32.04333333333333,working
82,65,494.6828888888889,22.223333333333333,working
82,66,472.26533333333333,10.86,working
82,67,467.1772222222222,6.283333333333334,working
82,68,476.8892222222222,1.6366666666666667,working
82,69,468.63988888888883,0.15666666666666665,working
82,70,460.036,0.0,working
82,71,459.2408888888889,0.0,working
82,72,456.0924444444444,0.0,working
82,73,427.51466666666664,0.0,working
82,74,182.9,0.0,working
82,75,114.76266666666666,0.0,working
82,76,107.91688888888889,0.0,working
82,77,118.47155555555557,0.0,working
82,78,113.58711111111111,0.0,working
82,79,106.05955555555556,0.0,working
82,80,106.48577777777777,0.0,working
82,81,113.5168888888889,0.0,working
82,82,119.43199999999999,0.0,working
82,83,117.90622222222221,0.0,working
82,84,106.39777777777778,0.0,working
82,85,101.13466666666667,0.0,working
82,86,103.47644444444444,0.0,working
82,87,94.09200000000001,0.0,working
82,88,32.928,0.0,working
82,89,33.550666666666665,0.0,working
82,90,35.16266666666667,0.0,working
82,91,33.138666666666666,0.0,working
82,92,33.07955555555555,0.0,working
82,93,32.19155555555556,0.0,working
82,94,30.81822222222222,0.0,working
82,95,31.39377777777778,0.0,working
83,0,32.281333333333336,0.0,working
83,1,31.993333333333336,0.0,working
83,2,31.566222222222223,0.0,working
83,3,32.39288888888889,0.0,working
83,4,31.640444444444444,0.0,working
83,5,31.534222222222223,0.0,working
83,6,31.051555555555556,0.0,working
83,7,31.732000000000003,0.0,working
83,8,31.988444444444443,0.0,working
83,9,30.635555555555552,0.0,working
83,10,30.086222222222226,0.0,working
83,11,30.644444444444446,0.0,working
83,12,31.459555555555557,0.0,working
83,13,30.596444444444444,0.0,working
83,14,29.81688888888889,0.0,working
83,15,31.072444444444443,0.0,working
83,16,31.204,0.0,working
83,17,30.278666666666666,0.0,working
83,18,30.142666666666667,0.0,working
83,19,30.496444444444442,0.0,working
83,20,29.649333333333335,0.0,working
83,21,31.26977777777778,0.0,working
83,22,30.053333333333335,0.0,working
83,23,31.420444444444446,0.0,working
83,24,32.20622222222222,0.0,working
83,25,154.59577777777778,0.8733333333333334,working
83,26,115.79677777777776,4.843333333333333,working
83,27,85.93977777777778,10.950000000000001,working
83,28,104.07811111111111,18.293333333333333,working
83,29,336.82955555555554,29.266666666666666,working
83,30,519.5641111111111,39.25333333333333,working
83,31,544.0684444444445,48.876666666666665,working
83,32,532.6721111111111,60.17333333333334,working
83,33,573.0623333333333,72.66333333333334,working
83,34,581.9085555555555,87.46666666666665,working
83,35,581.8066666666666,102.26333333333334,working
83,36,578.888,118.73333333333333,working
83,37,583.9768888888889,132.58666666666667,working
83,38,590.3625555555556,141.03,working
83,39,595.3122222222222,154.18333333333334,working
83,40,600.7628888888889,145.13,working
83,41,595.2591111111111,168.12,working
83,42,576.2707777777778,133.48666666666665,working
83,43,552.4180898876405,102.34333333333332,working
83,44,531.4103333333334,118.17333333333333,working
83,45,529.021888888889,127.57333333333334,working
83,46,432.0665555555555,131.70666666666668,working
83,47,393.36400000000003,132.60333333333332,working
83,48,250.58899999999997,165.59333333333333,working
83,49,231.33233333333334,153.54999999999998,working
83,50,322.92544444444445,132.88333333333333,working
83,51,351.5262222222222,94.11666666666667,working
83,52,470.2914444444445,105.40333333333335,working
83,53,469.8628888888889,132.7,working
83,54,479.2952222222222,151.38666666666666,working
83,55,475.4032222222222,146.07000000000002,working
83,56,483.20611111111117,145.47,working
83,57,486.7678888888889,128.35999999999999,working
83,58,465.593,103.11333333333334,working
83,59,478.99188888888887,83.16000000000001,working
83,60,487.66777777777776,46.94333333333333,working
83,61,480.34700000000004,30.909999999999997,working
83,62,475.06644444444447,24.69333333333333,working
83,63,484.048,24.72666666666667,working
83,64,477.6008888888889,18.606666666666666,working
83,65,478.9118888888889,11.916666666666666,working
83,66,475.9778888888889,7.746666666666667,working
83,67,473.23344444444444,3.6633333333333336,working
83,68,474.61211111111106,0.9766666666666667,working
83,69,472.4133333333333,0.06,working
83,70,481.11955555555556,0.0,working
83,71,465.21688888888883,0.0,working
83,72,467.2835555555555,0.0,working
83,73,420.08444444444444,0.0,working
83,74,193.26444444444445,0.0,working
83,75,138.47866666666667,0.0,working
83,76,127.55022222222223,0.0,working
83,77,134.3191111111111,0.0,working
83,78,134.13244444444445,0.0,working
83,79,127.39155555555556,0.0,working
83,80,105.47022222222222,0.0,working
83,81,92.28977777777777,0.0,working
83,82,84.98977777777777,0.0,working
83,83,96.14977777777777,0.0,working
83,84,90.41288888888889,0.0,working
83,85,88.22044444444444,0.0,working
83,86,89.02533333333334,0.0,working
83,87,78.92488888888889,0.0,working
83,88,34.83866666666667,0.0,working
83,89,35.46577777777778,0.0,working
83,90,31.04177777777778,0.0,working
83,91,32.32088888888889,0.0,working
83,92,31.35822222222222,0.0,working
83,93,32.650666666666666,0.0,working
83,94,31.248,0.0,working
83,95,32.00933333333334,0.0,working
84,0,31.008,0.0,working
84,1,32.13777777777778,0.0,working
84,2,31.490666666666666,0.0,working
84,3,31.575555555555557,0.0,working
84,4,31.02088888888889,0.0,working
84,5,31.288,0.0,working
84,6,31.28044444444444,0.0,working
84,7,31.44888888888889,0.0,working
84,8,31.533333333333335,0.0,working
84,9,32.992000000000004,0.0,working
84,10,31.662222222222223,0.0,working
84,11,31.096888888888888,0.0,working
84,12,31.978666666666665,0.0,working
84,13,32.321777777777775,0.0,working
84,14,30.912888888888887,0.0,working
84,15,32.272,0.0,working
84,16,31.521333333333335,0.0,working
84,17,31.813333333333333,0.0,working
84,18,31.34528735632184,0.0,working
84,19,31.096,0.0,working
84,20,30.945777777777778,0.0,working
84,21,34.38711111111111,0.0,working
84,22,30.89288888888889,0.0,working
