day_index,step,P_load_kW,P_pv_kW,day_type
1,509,912.6516666666666,176.29,working
1,510,910.1566666666668,177.278,working
1,511,910.9683333333334,178.266,working
1,512,894.305,179.254,working
1,513,903.1816666666667,180.242,working
1,514,926.4216666666666,181.23,working
1,515,931.9316666666667,181.54999999999998,working
1,516,878.3116666666666,181.87,working
1,517,849.0583333333334,182.19,working
1,518,861.9516666666667,182.51000000000002,working
1,519,869.79,182.83,working
1,520,858.2566666666667,168.168,working
1,521,879.965,153.506,working
1,522,907.1533333333333,138.844,working
1,523,908.835,124.182,working
1,524,926.61,109.52,working
1,525,920.6666666666666,103.002,working
1,526,916.805,96.484,working
1,527,889.0116666666667,89.96600000000001,working
1,528,878.4866666666667,83.44800000000001,working
1,529,883.3183333333333,76.93,working
1,530,887.16,78.968,working
1,531,866.4666666666667,81.006,working
1,532,898.215,83.04400000000001,working
1,533,872.875,85.08200000000001,working
1,534,897.5333333333333,87.12,working
1,535,863.5733333333334,82.306,working
1,536,891.5649999999999,77.492,working
1,537,894.0933333333334,72.678,working
1,538,888.6916666666666,67.864,working
1,539,896.2883333333333,63.05,working
1,540,902.305,80.988,working
1,541,893.5066666666667,98.926,working
1,542,929.765,116.864,working
1,543,877.3449999999999,134.80200000000002,working
1,544,904.2399999999999,152.74,working
1,545,922.6700000000001,166.322,working
1,546,873.7083333333334,179.904,working
1,547,896.6983333333333,193.486,working
1,548,889.84,207.068,working
1,549,844.14,220.65,working
1,550,867.4633333333333,219.756,working
1,551,855.8733333333333,218.862,working
1,552,855.35,217.96800000000002,working
1,553,836.3466666666667,217.074,working
1,554,866.9899999999999,216.18,working
1,555,873.6383333333333,189.356,working
1,556,907.5266666666666,162.532,working
1,557,875.225,135.708,working
1,558,921.4533333333334,108.884,working
1,559,896.265,82.06,working
1,560,854.2983333333333,108.584,working
1,561,873.3666666666667,135.108,working
1,562,883.1133333333333,161.632,working
1,563,897.4083333333333,188.156,working
1,564,885.0966666666667,214.68,working
1,565,892.1766666666667,214.008,working
1,566,889.955,213.336,working
1,567,884.9,212.664,working
1,568,863.4416666666666,211.992,working
1,569,871.35,211.32,working
1,570,880.065,213.844,working
1,571,860.1016666666668,216.368,working
1,572,842.4016666666666,218.892,working
1,573,833.1616666666667,221.416,working
1,574,847.5833333333334,223.94,working
1,575,854.3983333333334,221.37199999999999,working
1,576,863.3483333333334,218.804,working
1,577,875.2283333333334,216.236,working
1,578,863.4683333333332,213.668,working
1,579,872.735,211.1,working
1,580,887.2583333333333,209.796,working
1,581,874.0133333333333,208.492,working
1,582,869.2566666666667,207.18800000000002,working
1,583,870.2416666666667,205.88400000000001,working
1,584,875.1133333333333,204.58,working
1,585,897.0949999999999,180.246,working
1,586,911.3966666666666,155.912,working
1,587,900.7766666666666,131.578,working
1,588,899.7683333333333,107.244,working
1,589,901.4683333333334,82.91,working
1,590,899.4499999999999,93.672,working
1,591,878.4366666666666,104.434,working
1,592,843.6833333333334,115.196,working
1,593,823.1,125.958,working
1,594,798.6933333333333,136.72,working
1,595,818.8266666666667,154.308,working
1,596,849.8583333333332,171.89600000000002,working
1,597,803.555,189.484,working
1,598,823.7133333333333,207.072,working
1,599,833.065,224.66,working
1,600,850.1266666666667,203.86599999999999,working
1,601,834.4266666666667,183.072,working
1,602,828.9333333333334,162.278,working
1,603,825.5333333333333,141.48399999999998,working
1,604,849.7683333333333,120.69,working
1,605,830.3116666666666,139.938,working
1,606,824.9233333333333,159.186,working
1,607,833.9016666666666,178.434,working
1,608,834.7216666666667,197.68200000000002,working
1,609,834.3650000000001,216.93,working
1,610,826.1366666666667,211.97400000000002,working
1,611,833.9366666666666,207.018,working
1,612,856.2600000000001,202.062,working
1,613,869.1066666666667,197.106,working
1,614,837.9900000000001,192.15,working
1,615,856.6483333333334,199.184,working
1,616,873.7766666666666,206.218,working
1,617,911.4516666666667,213.252,working
1,618,898.29,220.286,working
1,619,854.7399999999999,227.32,working
1,620,874.7733333333332,208.224,working
1,621,891.0533333333333,189.128,working
1,622,870.105,170.03199999999998,working
1,623,851.9733333333334,150.936,working
1,624,888.71,131.84,working
1,625,865.9083333333333,151.084,working
1,626,845.5133333333333,170.328,working
1,627,861.61,189.572,working
1,628,872.4983333333333,208.816,working
1,629,864.0366666666667,228.06,working
1,630,882.4699999999999,227.53,working
1,631,839.5933333333334,227.0,working
1,632,852.0033333333332,226.47,working
1,633,872.9983333333333,225.94,working
1,634,858.36,225.41,working
1,635,850.5500000000001,224.952,working
1,636,863.6483333333332,224.494,working
1,637,892.8516666666666,224.036,working
1,638,861.5316666666666,223.578,working
1,639,859.4366666666666,223.12,working
1,640,862.7599999999999,198.192,working
1,641,863.1416666666668,173.264,working
1,642,845.745,148.336,working
1,643,863.2066666666666,123.408,working
1,644,864.68,98.48,working
1,645,824.0966666666667,93.032,working
1,646,868.015,87.584,working
1,647,868.215,82.136,working
1,648,869.8783333333334,76.688,working
1,649,870.0266666666666,71.24,working
1,650,870.2800000000001,78.32,working
1,651,893.0016666666667,85.39999999999999,working
1,652,897.5183333333333,92.47999999999999,working
1,653,893.0533333333333,99.56,working
1,654,880.8983333333334,106.64,working
1,655,827.5883333333333,129.652,working
1,656,844.4633333333333,152.664,working
1,657,845.9733333333334,175.676,working
1,658,850.1983333333334,198.688,working
1,659,846.5433333333334,221.7,working
1,660,842.1433333333333,221.754,working
1,661,853.7683333333333,221.808,working
1,662,851.4383333333334,221.862,working
1,663,847.2316666666667,221.916,working
1,664,851.6700000000001,221.97,working
1,665,852.8249999999999,221.938,working
1,666,858.5333333333333,221.906,working
1,667,864.7133333333333,221.874,working
1,668,870.3866666666667,221.842,working
1,669,874.1750000000001,221.81,working
1,670,878.1083333333332,223.976,working
1,671,824.495,226.142,working
1,672,832.8833333333333,228.308,working
1,673,799.3766666666667,230.474,working
1,674,835.5300000000001,232.64,working
1,675,841.835,220.47199999999998,working
1,676,847.7466666666666,208.304,working
1,677,829.2800000000001,196.136,working
1,678,851.4516666666667,183.96800000000002,working
1,679,793.52,171.8,working
1,680,842.665,181.798,working
1,681,864.285,191.796,working
1,682,824.9933333333333,201.794,working
1,683,839.6349999999999,211.792,working
1,684,814.0749999999999,221.79,working
1,685,832.6349999999999,221.57,working
1,686,834.3566666666667,221.35,working
1,687,810.8616666666667,221.13,working
1,688,801.3233333333333,220.91,working
1,689,776.75,220.69,working
1,690,756.7133333333333,191.772,working
1,691,730.0766666666667,162.85399999999998,working
1,692,714.5066666666667,133.936,working
1,693,699.8416666666667,105.018,working
1,694,725.0983333333334,76.1,working
1,695,680.9783333333334,105.99,working
1,696,689.3783333333334,135.88,working
1,697,651.0666666666667,165.77,working
1,698,673.3283333333334,195.66000000000003,working
1,699,677.3583333333333,225.55,working
1,700,673.2016666666667,224.83800000000002,working
1,701,657.8166666666667,224.126,working
1,702,670.5683333333333,223.41400000000002,working
1,703,668.9266666666666,222.702,working
1,704,680.2833333333333,221.99,working
1,705,697.0233333333334,195.786,working
1,706,675.0516666666666,169.582,working
1,707,654.13,143.378,working
1,708,700.2933333333334,117.174,working
1,709,684.2283333333334,90.97,working
1,710,664.4533333333333,93.482,working
1,711,682.3333333333334,95.994,working
1,712,725.1700000000001,98.506,working
1,713,663.885,101.018,working
1,714,669.2033333333334,103.53,working
1,715,643.6266666666667,101.578,working
1,716,687.8283333333334,99.626,working
1,717,658.5183333333333,97.67399999999999,working
1,718,647.04,95.722,working
1,719,634.5833333333334,93.77,working
1,720,610.805,127.01599999999999,working
1,721,565.61,160.262,working
1,722,547.5133333333333,193.508,working
1,723,478.3316666666667,226.75400000000002,working
1,724,440.0916666666667,260.0,working
1,725,480.82,251.558,working
1,726,475.46166666666664,243.11599999999999,working
1,727,482.4083333333333,234.674,working
1,728,505.99,226.232,working
1,729,497.68666666666667,217.79,working
1,730,514.2016666666667,225.822,working
1,731,500.22166666666664,233.85399999999998,working
1,732,497.1116666666667,241.886,working
1,733,505.305,249.918,working
1,734,523.0133333333333,257.95,working
1,735,509.30333333333334,252.332,working
1,736,478.9866666666667,246.714,working
1,737,478.375,241.096,working
1,738,476.06333333333333,235.478,working
1,739,474.9783333333333,229.86,working
1,740,468.21166666666664,229.122,working
1,741,472.1566666666667,228.38400000000001,working
1,742,480.55333333333334,227.646,working
1,743,489.42333333333335,226.908,working
1,744,488.9266666666667,226.17,working
1,745,491.4666666666667,196.05599999999998,working
1,746,498.2683333333334,165.94199999999998,working
1,747,540.4716666666667,135.82799999999997,working
1,748,559.6866666666666,105.71399999999998,working
1,749,625.3433333333334,75.6,working
1,750,655.6516666666666,79.14999999999999,working
1,751,691.975,82.69999999999999,working
1,752,665.9283333333334,86.25,working
1,753,698.2433333333333,89.8,working
1,754,657.475,93.35,working
1,755,686.5716666666667,120.934,working
1,756,709.4233333333333,148.518,working
1,757,700.73,176.102,working
1,758,708.7600000000001,203.686,working
1,759,706.455,231.27,working
1,760,706.79,217.82000000000002,working
1,761,699.255,204.37,working
1,762,708.8083333333334,190.92000000000002,working
1,763,740.9499999999999,177.47000000000003,working
1,764,715.3066666666667,164.02,working
1,765,698.935,149.502,working
1,766,699.1233333333333,134.984,working
1,767,699.61,120.46600000000001,working
1,768,697.0416666666666,105.94800000000001,working
1,769,704.945,91.43,working
1,770,697.1700000000001,120.768,working
1,771,724.1383333333333,150.106,working
1,772,725.6716666666666,179.44400000000002,working
1,773,723.485,208.78199999999998,working
1,774,737.3249999999999,238.12,working
1,775,731.2183333333332,214.198,working
1,776,734.34,190.276,working
1,777,748.4883333333333,166.354,working
1,778,765.4366666666666,142.43200000000002,working
1,779,785.68,118.51,working
1,780,767.8366666666666,138.922,working
1,781,776.8466666666667,159.334,working
1,782,771.5799999999999,179.746,working
1,783,768.4066666666666,200.15800000000002,working
1,784,777.41,220.57,working
1,785,797.82,220.32999999999998,working
1,786,809.5816666666666,220.09,working
1,787,788.9366666666666,219.85,working
1,788,771.765,219.61,working
1,789,773.4233333333333,219.37,working
1,790,770.5333333333333,219.28,working
1,791,754.205,219.19,working
